License_Number,Hospital_Name,City,Year,Quarter,Licensed_Beds,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges1,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Medicare_Discharges,SNF_Medicaid_Discharges,SNF_Self_Pay_Discharges,SNF_Commercial_Discharges,SNF_Other_Discharges,SNF_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Inpatient_Surgeries,Total_Births,Total_Newborn_Days,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,All_Other_Visits,Total_Outpatient_Visits,Acute_Medicare_Inpatient_Revenue,Acute_Medicaid_Inpatient_Revenue,Acute_Self_Pay_Inpatient_Revenue,Acute_Other_Inpatient_Revenue,Acute_Total_Inpatient_Revenue,Acute_Medicare_Outpatient_Revenue,Acute_Medicaid_Outpatient_Revenue,Acute_Self_Pay_Outpatient_Revenue,Acute_Commercial_Inpatient_Revenue,Acute_Commercial_Outpatient_Revenue,Acute_Other_Outpatient_Revenue,Acute_Total_Outpatient_Revenue,Swing_Bed_Medicare_Revenue,Swing_Bed_Medicaid_Revenue,Swing_Bed_Self_Pay_Revenue,Swing_Bed_Commercial_Revenue,Swing_Bed_Other_Revenue,Swing_Bed_Total_Revenue,SNF_Medicare_Revenue,SNF_Medicaid_Revenue,SNF_Self_Pay_Revenue,SNF_Commercial_Revenue,SNF_Other_Revenue,SNF_Total_Revenue,Psych_Rehab_CDU_Medicare_Revenue,Psych_Rehab_CDU_Medicaid_Revenue,Psych_Rehab_CDU_Self_Pay_Revenue,Psych_Rehab_CDU_Commercial_Revenue,Psych_Rehab_CDU_Other_Revenue,Psych_Rehab_DCU_Total_Revenue,Home_Health_Medicare_Revenue,Home_Health_Medicaid_Revenue,Home_Health_Self_Pay_Revenue,Home_Health_Commercial_Revenue,Home_Health_Other_Revenue,Home_Health_Total_Revenue,Total_Medicare_Revenue,Total_Medicaid_Revenue,Total_Self_Pay_Revenue,Total_Commercial_Revenue,Total_Other_Revenue,Total_Revenue,Acute_Contractuals_Medicare,Acute_Contractuals_Medicaid,Acute_Contractuals_Self_Pay,Acute_Contractuals_Commercial,Acute_Contractuals_Other,Acute_Contractuals_Total,Other_Contractuals_Medicare,Other_Contractuals_Medicaid,Other_Contractuals_Self_Pay,Other_Contractuals_Commercial,Other_Contractuals_Other,Other_Contractuals_Total,Total_Medicare_Contractuals,Total_Medicaid_Contractuals,Total_Self_Pay_Contractuals,Total_Commercial_Contractuals,Total_Other_Contractuals,Total_Contractuals,Total_Charity_Care,Facility_Payroll,Facility_Paid_Hours,Physician_Payroll,Physician_Paid_Hours,Total_Payroll,Total_Paid_Hours,Employee_Benefit_Expenses,Supply_Expenses,Depreciation_Expense,Interest_Expenses,Professional_Fee_Expense,Bad_Debts,All_Other_Expenses,Total_Operating_Expenses,Other_Operation_Revenue,Operating_Margin,Net_Non_Operating_Gains_Losses,Tax_Subsidies,Gross_Total_Margin,Gross_Accounts_Receivable_Medicare,Gross_Accounts_Receivable_Medicaid,Gross_Accounts_Receivable_Self_Pay,Gross_Accounts_Receivable_Commercial,Gross_Accounts_Receivable_Other,Total_Gross_Accounts_Receivable,Casemix Index
204,Fred Hutchinson Cancer Center,Seattle,2020,3,20,52,30,0,0,76,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,0,0,76,158,369,367,0,0,810,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,367,0,0,810,1546,8,0,0,0,0,0,0,0,0,0,5757018,4354955,0,12562411,22674384,147212025,38013985,0,0,0,173313038,358539048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152969043,42368940,0,0,185875449,381213432,102404512,33884278,0,0,51020319,187309109,0,0,0,0,0,0,102404512,33884278,0,0,51020319,187309109,4160520,37869766,0,0,0,37869766,0,9546877,81191157,5718062,739311,,1013023,60551923,195617096,23884453,0,10712951,0,10712951,76865648,22653532,0,0,147380893,246900073,3.8611
205,Confluence Health: Wenatchee Valley Hospital,Wenatchee,2020,3,20,24,3,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,8,39,52,6,0,0,16,74,28,10,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,312,45,0,0,68,425,340,55,0,0,76,471,36,0,0,0,0,1408,0,0,171093,172501,1261386,200180,0,288660,1750226,55291977,19421656,0,0,0,45609513,120323146,0,0,0,0,0,0,0,0,0,0,0,0,1791913,285525,0,0,25760,2103198,0,0,0,0,0,0,58345276,19907361,0,0,45923933,124176570,38017167,13074609,0,0,10607535,61699311,0,0,0,0,0,0,38017167,13074609,0,0,10607535,61699311,748197,21019664,590957,0,0,21019664,590957,5722133,6025238,567027,249727,,899568,35226013,68809802,11379838,0,0,0,0,18285150,9253098,0,0,24510870,52049118,1.309
206,PeaceHealth United General Medical Center,Sedro-Woolley,2020,3,25,73,12,0,0,24,109,29,12,0,0,4,45,0,0,0,0,0,0,42,11,0,0,11,64,144,35,0,0,39,218,252,19,0,0,79,350,434,306,0,0,66,806,0,0,0,0,0,0,509,117,0,0,81,707,1195,442,0,0,226,1863,4,0,0,102,2814,264,86,0,3392,6556,1849065,147368,0,627913,2624346,16824210,6971777,0,0,0,11277921,35073908,476420,350924,0,0,109228,936572,0,0,0,0,0,0,1887662,371166,0,0,323608,2582436,0,0,0,0,0,0,21037357,7841235,0,0,12338670,41217262,13076783,5173650,0,0,5333589,23584022,0,0,0,0,0,0,13076783,5173650,0,0,5333589,23584022,1226109,5675303,131253,919709,6959,6595012,138212,1651098,1848871,1156971,0,,-6021,5203822,16455774,41966,0,0,0,0,0,0,0,0,0,0,0.7699
207,SKAGIT REGIONAL HEALTH,MT. VERNON,2020,3,137,924,377,0,0,457,1758,0,0,0,0,0,0,0,0,0,0,0,0,18,55,0,0,25,98,942,432,0,0,482,1856,4345,1837,0,0,1572,7754,0,0,0,0,0,0,0,0,0,0,0,0,198,544,0,0,245,987,4543,2381,0,0,1817,8741,669,212,418,1944,7414,2721,1854,0,143700,155689,55515520,20455998,0,23874804,99846322,102607488,41390492,0,0,0,78921168,222919148,0,0,0,0,0,0,0,0,0,0,0,0,810977,2202641,0,0,995946,4009564,0,0,0,0,0,0,158933985,64049131,0,0,103791918,326775034,122573393,50762666,0,0,57785447,231121506,0,0,0,0,0,0,122573393,50762666,0,0,57785447,231121506,2909255,33988536,0,9883757,0,43872293,0,10281009,16991842,4179147,1340576,,4051993,21907516,98572383,7164032,0,6174853,0,6174853,62681009,26629783,0,0,67291933,156602725,0.8778
208,Legacy Salmon Creek Medical Center,Vancouver,2020,3,220,1209,743,0,0,1339,3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,743,0,0,1339,3291,5746,2949,0,0,4647,13342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746,2949,0,0,4647,13342,601,882,1403,1657,14465,1528,1458,0,60977,78428,57469880,25247932,0,45729541,128447353,70386946,35231459,0,0,0,76576418,182194823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127856826,60479391,0,0,122305959,310642176,97401100,49751581,0,0,47385659,194538340,0,0,0,0,0,0,97401100,49751581,0,0,47385659,194538340,4061769,40339381,956290,4521736,35171,44861117,991461,13469805,18667145,3012528,0,,4358177,12990815,93001410,2246701,0,-280684,0,-280684,48854653,29865310,0,0,76794874,155514837,0.7701
209,St. Anthony Hospital,Gig Harbor,2020,3,112,798,162,0,0,334,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,162,0,0,334,1294,4703,947,0,0,1438,7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4703,947,0,0,1438,7088,265,0,0,1123,6282,941,849,0,55824,63896,65963776,11976867,0,27304657,105245300,67187746,22017820,0,0,0,68953224,158158790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133151522,33994687,0,0,96257881,263404090,111184449,31211561,0,0,65271677,207667687,0,0,0,0,0,0,111184449,31211561,0,0,65271677,207667687,2174423,14337856,359358,4310054,37147,18647910,396505,4329321,6954849,3151097,3477,,1804265,18601602,51688256,2706839,0,43856,0,43856,39147135,6812898,0,0,78364981,124325014,1.0173
210,Swedish Issaquah,Issaquah,2020,3,175,597,198,0,0,731,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,198,0,0,731,1526,2559,699,0,0,2197,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559,699,0,0,2197,5455,402,428,590,759,5447,1387,739,0,27557,35130,38775710,9471076,0,32323623,80570409,33244704,10868699,0,0,0,70417249,114530652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72020414,20339775,0,0,102740872,195101061,57572050,16015678,0,0,61600026,135187754,0,0,0,0,0,0,57572050,16015678,0,0,61600026,135187754,2041924,16977996,359566,0,0,16977996,359566,2424575,8667256,3645530,2845040,,616438,26895485,61455882,2112051,0,0,0,0,34727037,9547747,0,0,55450632,99725416,0.7731
211,PeaceHealth Peace Island Medical Center,Friday Harbor,2020,3,10,16,1,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,4,21,36,2,0,0,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,14,52,0,0,0,21,1088,132,10,0,3586,4816,155424,19503,0,69925,244852,5544776,1032441,0,0,0,3086376,9663593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700200,1051944,0,0,3156301,9908445,2372445,858055,0,0,853001,4083501,0,0,0,0,0,0,2372445,858055,0,0,853001,4083501,226228,1614355,31001,758185,4355,2372540,35356,506259,767077,484960,0,,49650,1301128,5431964,22068,0,0,261192,261192,0,0,0,0,0,0,0.5865
212,MultiCare Covington Medical Center,Covington,2020,3,58,119,106,0,0,180,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,106,0,0,180,405,629,380,0,0,407,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,380,0,0,407,1416,49,71,97,285,6643,346,151,0,16544,23684,5093368,3734291,0,5566894,14394553,13416205,19975432,0,0,0,31499624,64891261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18509573,23709723,0,0,37066518,79285814,22063055,17738852,0,0,14765132,54567039,0,0,0,0,0,0,22063055,17738852,0,0,14765132,54567039,2274045,7542269,148219,864258,6569,8406527,154788,1924290,1380487,1585120,861511,,1146152,4441739,18599674,189385,0,0,0,0,5804674,7500177,0,0,16423297,29728148,0.6523
213,CHI Franciscan Rehabilitation Hospital,Tacoma,2020,3,60,96,0,0,0,102,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,102,198,1339,0,0,0,1357,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,0,0,1357,2696,0,0,0,0,0,0,0,0,0,0,4795781,0,0,4889151,9684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4795781,0,0,0,4889151,9684932,1953586,0,0,0,1970777,3924363,0,0,0,0,0,0,1953586,0,0,0,1970777,3924363,0,2304976,50397,0,0,2304976,50397,353960,136904,81997,-8719,,-32597,1577939,4447057,2030,0,0,0,0,1091462,53230,0,0,2063483,3208175,1.036
904,BHC Fairfax Hospital Inc,Kirkland,2020,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,380,0,0,191,696,125,380,0,0,191,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,6475,0,0,2087,11305,2743,6475,0,0,2087,11305,0,0,0,0,0,0,0,0,1086,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7864950,18043600,0,0,8139953,34048503,0,0,0,0,0,0,7864950,18043600,0,0,8139953,34048503,0,0,0,0,0,0,4079773,12694422,0,0,3902286,20676481,4079773,12694422,0,0,3902286,20676481,0,6185705,150029,0,0,6185705,150029,1073085,510348,325840,0,,598689,5561912,13656890,117227,0,0,0,0,3369987,9583794,0,0,3410396,16364177,0.6177
915,Lourdes Counseling Center,Richland,2020,3,32,23,1,0,0,90,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,90,114,380,687,0,0,351,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,687,0,0,351,1418,0,0,0,0,0,0,0,0,19080,19080,929223,61321,0,4042901,5033445,803286,1164892,0,0,0,6269170,8237348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732509,1226213,0,0,10312071,13270793,747191,1249428,0,0,9630025,11626644,0,0,0,0,0,0,747191,1249428,0,0,9630025,11626644,170080,2361740,69670,709063,23060,3070803,92730,-237908,462185,7670,0,,-1382773,1882018,5184768,3070022,0,0,0,0,-8751370,-2763486,0,0,33982103,22467247,0.6198
919,Navos,Seattle,2020,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,130,0,0,41,202,31,130,0,0,41,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,3836,0,0,1249,6185,1100,3836,0,0,1249,6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177610,7531974,0,0,2008528,11718112,0,0,0,0,0,0,2177610,7531974,0,0,2008528,11718112,1205514,4031514,0,0,1095458,6332486,0,0,0,0,0,0,1205514,4031514,0,0,1095458,6332486,311829,3313609,90733,0,0,3313609,90733,623805,254927,159192,2953,,16411,964030,5318516,34107,0,0,0,0,3341873,10957395,0,0,5869620,20168888,0.5918
921,Cascade Behavioral Hospital,Tukwila,2020,3,137,280,257,0,0,178,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,257,0,0,178,715,5604,4353,0,0,1605,11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,4353,0,0,1605,11562,0,0,0,0,0,0,0,0,730,730,12540122,9984524,0,3594182,26118828,242400,0,0,0,0,355100,597500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782522,9984524,0,0,3949282,26716328,6143804,7667634,0,0,2023288,15834726,0,0,0,0,0,0,6143804,7667634,0,0,2023288,15834726,15576,4929792,129174,548712,3429,5478504,132603,988126,413993,392080,0,,324845,1833376,9106079,643,0,0,0,0,4588996,4537239,0,0,1674947,10801182,0.6088
922,BHC Fairfax Behavioral Health - Everett,Everett,2020,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,124,0,0,81,243,38,124,0,0,81,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1531,0,0,718,2538,289,1531,0,0,718,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809200,4286800,0,0,2420448,7516448,0,0,0,0,0,0,809200,4286800,0,0,2420448,7516448,0,0,0,0,0,0,437504,2841798,0,0,1601241,4880543,437504,2841798,0,0,1601241,4880543,0,913396,24872,0,0,913396,24872,175039,122841,114128,0,,31701,858171,2183575,0,0,0,0,0,1499938,242357,0,0,997467,2739762,0.6288
923,BHC Fairfax Behavioral Health - Monroe,Monroe,2020,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,55,0,0,32,177,90,55,0,0,32,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,611,0,0,318,2196,1267,611,0,0,318,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3715600,1542800,0,0,1327559,6585959,0,0,0,0,0,0,3715600,1542800,0,0,1327559,6585959,0,0,0,0,0,0,1952246,1580397,0,0,827766,4360409,1952246,1580397,0,0,827766,4360409,0,579657,18220,0,0,579657,18220,118557,88386,93423,0,,89515,891851,1771874,0,0,0,0,0,971569,886803,0,0,517894,2376266,0.632
924,Smokey Point Behavioral Hospital,Marysville,2020,3,115,89,409,0,0,224,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,409,0,0,224,722,1461,4776,0,0,1537,7774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,4776,0,0,1537,7774,0,0,0,0,0,0,0,0,901,901,4383000,14328000,0,5959235,24670235,26070,94250,0,0,0,417605,537925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409070,14422250,0,0,6376840,25208160,2937918,10392689,0,0,4375371,17705978,0,0,0,0,0,0,2937918,10392689,0,0,4375371,17705978,26232,3460133,97187,498448,3461,3958581,100648,728463,269411,529406,428270,,261116,1246752,7160883,8762,0,0,0,0,1880249,4380792,0,0,3014422,9275463,0.6304
925,Rainier Springs,Vancouver,2020,3,72,145,470,0,0,185,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,470,0,0,185,800,1660,3208,0,0,1216,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,3208,0,0,1216,6084,0,0,0,0,0,0,0,0,1267,1267,3834600,7410480,0,2808960,14054040,225036,266490,0,0,0,807918,1299444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059636,7676970,0,0,3616878,15353484,2437378,4721928,0,0,2228534,9387840,0,0,0,0,0,0,2437378,4721928,0,0,2228534,9387840,0,2912420,88104,61460,439,2973880,88543,288484,267153,280782,492,,285,2011308,5822099,254127,0,0,0,0,1480577,4547608,0,0,3000077,9028262,0.6079
926,Inland Northwest Behavioral Health,Spokane,2020,3,100,75,32,0,0,442,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32,0,0,442,549,1422,220,0,0,4761,6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,220,0,0,4761,6403,0,0,0,0,0,0,0,0,690,690,2559600,396000,0,9838197,12793797,71800,0,0,0,0,339000,410800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631400,396000,0,0,10177197,13204597,1187275,256997,0,0,4625968,6070240,0,0,0,0,0,0,1187275,256997,0,0,4625968,6070240,0,2813800,86325,597373,4798,3411173,91123,577069,232953,884468,0,,25523,1083872,6189535,4669,0,0,0,0,613855,739203,0,0,1718347,3071405,0.6341
927,Wellfound Behavioral Health Hospital,Tacoma,2020,3,120,114,262,0,0,134,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,262,0,0,134,510,1593,2311,0,0,882,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,2311,0,0,882,4786,0,0,0,0,0,0,0,0,707,707,5998423,8731084,0,3349694,18079201,234898,316025,0,0,0,105581,656504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233321,9047109,0,0,3455275,18735705,4072682,5917938,0,0,2263163,12253783,382487,553661,0,0,212441,1148589,4455169,6471599,0,0,2475604,13402372,294754,3393575,74561,384858,1416,3778433,75977,1080274,541618,207118,268886,,251740,2350169,8226498,262018,0,0,0,0,1224690,1855661,0,0,796281,3876632,0.579
928,South Sound Behavioral Hospital,Lacey,2020,3,108,59,161,0,0,128,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,161,0,0,128,348,1423,2375,0,0,852,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,2375,0,0,852,4650,0,0,0,0,0,0,0,0,147,147,3046898,5083689,0,1826087,9956674,4082,0,0,0,0,73349,77431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050980,5083689,0,0,1899436,10034105,1331521,2418510,0,0,1203148,4953179,1889,0,0,0,32237,34126,1333410,2418510,0,0,1235385,4987305,950,2585678,78408,274641,2210,2860319,80618,430460,181248,225752,0,,231758,1257928,4955707,3560,0,0,0,0,1032813,2312891,0,0,1781244,5126948,0.6334
1,Swedish Health Services DBA Swedish Medical Cent,Seattle,2020,4,830,1807,7009,0,0,15961,24777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,7009,0,0,15961,24777,14917,10213,0,0,14092,39222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14917,10213,0,0,14092,39222,2379,1759,2746,2707,10047,3442,2884,0,139650,156023,194734207,109300909,0,212659946,516695062,202771881,64556275,0,0,0,275879739,543207895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397506088,173857184,0,0,488539685,1059902957,326403472,141606660,0,0,279422700,747432832,0,0,0,0,0,0,326403472,141606660,0,0,279422700,747432832,7633750,99196511,2004046,9537017,74579,108733528,2078625,12734608,68698639,8619484,3921456,,2145859,136965824,339673539,39759351,0,0,0,0,200785456,109379040,0,0,332165964,642330460,0.9002
3,Swedish Health Services DBA Swedish Medical Cente,Seattle,2020,4,349,859,971,0,0,2890,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,971,0,0,2890,4720,7279,1890,0,0,3499,12668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,1890,0,0,3499,12668,738,0,0,606,3923,735,642,0,39962,45262,164719955,35171858,0,102227479,302119292,55179966,14161811,0,0,0,49767304,119109081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219899921,49333669,0,0,151994783,421228373,178655024,38286028,0,0,91790310,308731362,0,0,0,0,0,0,178655024,38286028,0,0,91790310,308731362,5794237,35859941,718324,1180030,29993,37039971,748317,4177607,25390501,5176997,557535,,2344373,53697045,126039656,24544375,0,0,0,0,103529458,27425919,0,0,103094007,234049384,2.1508
8,Klickitat County Public Hospital District #1,Goldendale,2020,4,25,22,3,0,0,12,37,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,12,42,70,16,0,0,200,286,61,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,131,16,0,0,200,347,3,0,0,25,936,113,38,0,15388,16475,358756,105573,0,248087,712416,5444207,2532894,0,0,0,2962675,10939776,44495,2429,0,0,32076,79000,0,0,0,0,0,0,0,0,0,0,0,0,350483,0,0,0,0,350483,6197941,2640896,0,0,3242838,12081675,0,0,0,0,4699190,4699190,0,0,0,0,0,0,0,0,0,0,4699190,4699190,194404,3745878,108468,0,0,3745878,108468,770283,882721,339760,53853,,540373,2187260,7979755,0,0,-496521,401913,-94608,2098595,1282458,0,0,3478445,6859498,0.6986
10,Virginia Mason Medical Center,Seattle,2020,4,371,1656,306,0,0,1029,2991,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,1656,322,0,0,1029,3007,9784,2452,0,0,3521,15757,0,0,0,0,0,0,0,2845,0,0,0,2845,0,0,0,0,0,0,9784,5297,0,0,3521,18602,1537,0,0,0,4615,2383,0,0,235441,242439,121231369,23383493,0,58875644,203490506,201059696,25715878,0,0,0,242279396,469054970,0,0,0,0,0,0,0,2677343,0,0,5438,2682781,0,0,0,0,0,0,0,0,0,0,0,0,322291065,51776714,0,0,301160478,675228257,147301233,14000833,0,0,233727321,395029387,0,0,0,0,0,0,147301233,14000833,0,0,233727321,395029387,3531635,96557939,2017973,40517085,242670,137075024,2260643,13982563,80362559,12086658,3358367,,61647,46766631,293631802,43369032,0,16697471,0,16697471,116393414,36924690,0,0,144913994,298232098,1.529
14,Seattle Children's Hospital,Seattle,2020,4,407,28,907,0,0,1032,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,164,308,28,1051,0,0,1196,2275,153,9237,0,0,9662,19052,0,0,0,0,0,0,0,0,0,0,0,0,737,1079,0,0,1831,3647,890,10316,0,0,11493,22699,931,0,0,1745,7568,3164,0,0,68738,79470,5786541,219901738,0,240770056,466458335,5182780,103741088,0,0,0,151468131,260391999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10969321,323642826,0,0,392238187,726850334,9022637,246637241,0,0,100613169,356273047,0,0,0,0,0,0,9022637,246637241,0,0,100613169,356273047,6499601,168947001,2993796,0,0,168947001,2993796,38505114,46503164,30040110,3492158,,443140,129116507,416604054,79390884,0,47198112,0,47198112,9069661,269233937,0,0,326340475,604644073,1.3742
21,Newport Hospital & Health Services,Newport,2020,4,74,72,24,0,0,27,123,16,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,88,24,0,0,30,142,243,58,0,0,129,430,139,0,0,0,26,165,0,0,0,0,0,0,0,0,0,0,0,0,382,58,0,0,155,595,11,14,14,128,1755,178,22,0,9310,11265,1412224,461765,0,671414,2545403,5941310,2190297,0,0,0,3399429,11531036,385500,0,0,0,80970,466470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7739034,2652062,0,0,4151813,14542909,3591825,951959,0,0,1597010,6140794,-10971,1592,0,0,410181,400802,3580854,953551,0,0,2007191,6541596,85631,4872079,146929,370161,1986,5242240,148915,1043104,711384,422617,0,,171261,1256472,8675817,56644,0,497956,127632,625588,2630197,902602,0,0,3397488,6930287,0.5946
